SalePrice,OverallQual,GrLivArea,GarageCars,ExterQual,GarageArea,TotalBsmtSF,1stFlrSF,BsmtQual,KitchenQual,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,MasVnrArea,GarageYrBlt,Fireplaces,GarageFinish,GarageType,HeatingQC,BsmtFinSF1,Foundation,LotFrontage,WoodDeckSF,2ndFlrSF,OpenPorchSF,HalfBath,BsmtExposure,LotArea,LotShape,CentralAir,GarageCond,Electrical,PavedDrive,BsmtFullBath,RoofStyle,BsmtUnfSF,SaleCondition,Neighborhood,GarageQual,HouseStyle,BedroomAbvGr,MSZoning
140000,5,1601,1,TA,300,533,1021,TA,TA,1,6,1958,1987,0.0,1958.0,0,RFn,BuiltIn,TA,0,CBlock,85.0,280,580,34,0,No,13825,Reg,Y,TA,SBrkr,Y,0,Gable,533,Normal,Sawyer,TA,SLvl,3,RL
133700,5,1040,1,TA,286,1040,1040,TA,TA,1,6,1959,1959,0.0,1959.0,0,RFn,Attchd,TA,369,CBlock,70.0,140,0,0,0,No,7560,Reg,Y,TA,FuseA,Y,0,Gable,671,Normal,NAmes,TA,1Story,3,RL
118400,6,1012,1,TA,308,1012,1012,TA,TA,1,6,1920,1950,0.0,1920.0,1,Unf,Detchd,TA,0,BrkTil,59.0,0,0,22,0,No,8263,Reg,Y,TA,FuseA,Y,0,Gable,1012,Normal,IDOTRR,TA,1Story,2,RM
212900,7,1552,3,Gd,782,1552,1552,Gd,Gd,2,7,2005,2006,196.0,2005.0,0,RFn,Attchd,Ex,24,PConc,84.0,144,0,20,0,Av,10084,Reg,Y,TA,SBrkr,Y,0,Gable,1528,Partial,CollgCr,TA,1Story,3,RL
112000,4,960,1,TA,288,672,960,TA,TA,1,5,1956,1956,0.0,1956.0,0,Unf,Basment,Ex,0,CBlock,,64,0,0,0,No,8926,IR1,Y,TA,FuseA,Y,0,Gable,672,Abnorml,Edwards,TA,1Story,3,RL
118000,5,698,0,TA,0,698,698,TA,TA,1,4,1947,2008,0.0,,0,,,Ex,0,CBlock,50.0,0,0,200,0,No,9405,Reg,Y,,SBrkr,Y,0,Hip,698,Normal,Edwards,,1Story,2,RL
163900,7,1482,2,TA,392,384,812,Gd,Gd,2,7,1992,1992,170.0,1992.0,1,Fin,Attchd,Gd,0,PConc,,100,670,25,1,No,9125,IR1,Y,TA,SBrkr,Y,0,Gable,384,Normal,Gilbert,TA,SLvl,3,RL
115000,4,1005,2,TA,672,1005,1005,TA,Fa,1,5,1955,1955,0.0,1977.0,1,Unf,Detchd,TA,0,CBlock,60.0,0,0,0,0,No,10434,Reg,Y,Fa,SBrkr,Y,0,Gable,1005,Normal,NAmes,Fa,1Story,2,RL
174000,7,1555,3,Gd,660,1373,1555,Gd,Gd,2,7,2007,2007,130.0,2007.0,1,Fin,Attchd,Ex,0,PConc,53.0,143,0,20,0,No,3684,Reg,Y,TA,SBrkr,Y,0,Hip,1373,Normal,Blmngtn,TA,1Story,2,RL
259000,7,1530,3,Gd,630,1530,1530,Gd,Gd,2,7,2004,2004,0.0,2004.0,1,Fin,Attchd,Ex,1300,PConc,182.0,144,0,36,0,Av,14572,IR3,Y,TA,SBrkr,Y,1,Hip,230,Family,Gilbert,TA,1Story,3,RL
215000,7,1959,2,Gd,434,847,847,Gd,Gd,2,8,2004,2005,0.0,2004.0,1,Fin,BuiltIn,Ex,0,PConc,59.0,100,1112,48,1,Av,11796,IR1,Y,TA,SBrkr,Y,0,Gable,847,Normal,Gilbert,TA,2Story,4,RL
140000,5,936,2,TA,672,936,936,Gd,TA,1,4,1980,1980,180.0,1980.0,0,Unf,Detchd,TA,936,CBlock,60.0,49,0,0,0,Gd,7200,Reg,Y,TA,SBrkr,Y,1,Gable,0,Normal,OldTown,TA,SFoyer,2,RM
135000,4,1981,2,TA,576,1122,1328,TA,Gd,2,7,1928,1950,0.0,1981.0,2,Unf,Detchd,TA,622,BrkTil,65.0,431,653,44,0,No,7804,Reg,Y,TA,SBrkr,Y,1,Gable,500,Normal,SWISU,TA,1.5Fin,4,RL
93500,5,974,0,TA,0,974,974,Gd,TA,1,5,1991,1992,0.0,,0,,,TA,212,PConc,63.0,0,0,28,0,Mn,10712,Reg,Y,,SBrkr,Y,0,Gable,762,Abnorml,Mitchel,,1Story,3,RL
117500,6,2210,1,TA,205,1008,1178,TA,Fa,2,8,1880,1950,0.0,1930.0,0,Unf,Detchd,TA,0,BrkTil,90.0,0,1032,48,0,Mn,9900,Reg,Y,TA,SBrkr,N,0,Gable,1008,Normal,OldTown,Fa,2Story,5,RM
239500,8,2020,2,Gd,466,1128,1142,Gd,Gd,2,8,1995,1995,0.0,1995.0,1,RFn,Attchd,Ex,584,PConc,80.0,0,878,155,1,No,9828,IR1,Y,TA,SBrkr,Y,0,Gable,544,Normal,SawyerW,TA,2Story,3,RL
169000,6,1600,2,TA,460,916,916,Gd,TA,2,7,1997,1997,0.0,1997.0,1,Fin,Attchd,Gd,0,PConc,57.0,100,684,38,1,Av,8773,IR1,Y,TA,SBrkr,Y,0,Gable,916,Normal,Gilbert,TA,2Story,3,RL
102000,6,986,1,TA,180,960,986,TA,TA,1,5,1926,1950,0.0,1926.0,1,Unf,Detchd,TA,0,BrkTil,60.0,0,0,128,0,No,6180,Reg,N,TA,SBrkr,Y,0,Gable,960,Normal,BrkSide,TA,1Story,2,RM
119000,6,1252,1,TA,288,1032,1032,TA,TA,1,6,1950,1950,0.0,1950.0,0,Unf,Attchd,TA,280,CBlock,80.0,0,220,0,0,No,9600,Reg,Y,TA,FuseA,Y,0,Gable,752,Abnorml,NAmes,TA,1.5Fin,3,RL
94000,5,1020,0,TA,0,780,780,TA,TA,1,6,1875,1996,0.0,,0,,,Gd,0,CBlock,54.0,0,240,0,0,No,6342,Reg,N,,SBrkr,N,0,Gable,780,Normal,Sawyer,,1.5Fin,2,RL
196000,6,1567,2,TA,714,1567,1567,TA,Gd,2,5,1977,1977,0.0,1977.0,2,RFn,Attchd,TA,1567,PConc,,264,0,32,0,Gd,9819,IR1,Y,TA,SBrkr,Y,1,Gable,0,Normal,Mitchel,TA,1Story,2,RL
144000,5,1167,2,TA,495,915,1167,TA,TA,1,6,1920,1950,0.0,1972.0,1,Unf,Detchd,TA,645,BrkTil,98.0,0,0,0,0,No,8731,IR1,Y,TA,SBrkr,Y,0,Gable,270,Normal,BrkSide,TA,1Story,3,RL
139000,5,952,2,TA,840,952,952,TA,TA,1,4,1951,1951,0.0,1988.0,0,Unf,Detchd,TA,852,CBlock,60.0,0,0,0,0,Mn,7350,Reg,Y,TA,SBrkr,Y,1,Gable,100,Abnorml,NAmes,TA,1Story,2,RL
197500,5,1868,2,TA,484,780,1088,TA,Gd,2,9,1976,1976,44.0,1976.0,1,Unf,Attchd,Ex,381,CBlock,,448,780,96,1,No,10304,IR1,Y,TA,SBrkr,Y,1,Gable,399,Normal,NWAmes,TA,2Story,4,RL
424870,8,2828,3,Gd,1052,1466,1466,Ex,Gd,3,11,2006,2007,340.0,2006.0,1,RFn,BuiltIn,Ex,1150,PConc,77.0,125,1362,144,0,Gd,9965,Reg,Y,TA,SBrkr,Y,1,Hip,316,Partial,CollgCr,TA,2Story,4,RL
80000,5,1006,0,TA,0,1006,1006,TA,TA,1,5,1959,1959,0.0,,0,,,TA,288,CBlock,,0,0,24,0,No,9000,Reg,Y,,SBrkr,Y,0,Gable,718,Normal,Sawyer,,1Story,3,RL
80000,4,924,1,TA,280,672,672,Gd,Fa,1,5,1941,1950,0.0,1941.0,0,Unf,Detchd,Fa,348,BrkTil,60.0,0,252,0,0,No,12180,Reg,N,TA,FuseA,Y,1,Gable,324,Normal,Edwards,TA,1.5Fin,2,RL
149000,5,1576,1,TA,225,1042,1042,TA,TA,1,8,1928,1950,0.0,1928.0,1,Unf,Detchd,Ex,0,BrkTil,52.0,0,534,0,0,No,6240,Reg,Y,TA,SBrkr,Y,0,Gable,1042,Family,BrkSide,TA,1.5Fin,3,RM
180000,6,1298,2,Gd,403,1298,1298,Gd,Gd,2,5,1985,1985,85.0,1985.0,1,Unf,Attchd,TA,1258,CBlock,,165,0,26,0,No,11200,Reg,Y,TA,SBrkr,Y,1,Gable,40,Normal,SawyerW,TA,1Story,3,RL
174500,7,1564,1,TA,234,704,860,TA,Fa,1,7,1941,1950,0.0,1941.0,1,Unf,Attchd,Ex,275,CBlock,75.0,0,704,0,1,No,12000,Reg,Y,TA,SBrkr,Y,0,Gable,429,Normal,Crawfor,TA,2Story,3,RL
116900,7,1111,1,TA,288,572,572,TA,TA,1,5,1926,1950,0.0,1982.0,1,Unf,Detchd,TA,0,PConc,,0,539,0,0,No,5700,Reg,Y,TA,SBrkr,Y,0,Gable,572,Normal,OldTown,TA,1.5Fin,2,RM
143000,7,1482,2,TA,324,650,832,TA,TA,1,7,1920,1988,0.0,1930.0,0,Unf,Detchd,Ex,624,PConc,50.0,0,650,0,0,No,9000,Reg,Y,TA,SBrkr,Y,0,Hip,26,Normal,OldTown,TA,2Story,3,RM
124000,6,932,1,TA,306,932,932,TA,Gd,1,4,1950,1950,0.0,1950.0,1,Unf,Attchd,Ex,0,CBlock,57.0,0,0,0,0,No,8280,IR1,Y,TA,FuseA,Y,0,Gable,932,Normal,NAmes,TA,1Story,2,RL
149900,5,1466,2,TA,528,1466,1466,TA,Fa,1,6,1959,1959,132.0,1959.0,2,Fin,Attchd,TA,176,CBlock,134.0,0,0,140,1,No,17755,Reg,Y,TA,SBrkr,Y,0,Gable,1290,Normal,Edwards,TA,1Story,3,RL
230000,6,1811,2,TA,470,1073,1811,TA,Ex,1,6,1956,2004,0.0,1956.0,1,Fin,Attchd,Ex,296,PConc,90.0,0,0,0,0,No,14115,IR1,Y,TA,SBrkr,Y,0,Gable,230,Abnorml,Crawfor,TA,1Story,2,RL
120500,6,816,1,Gd,432,816,816,TA,TA,1,5,1930,2007,0.0,2002.0,0,Unf,Detchd,Ex,538,BrkTil,,0,0,0,0,Av,5890,Reg,Y,TA,SBrkr,Y,0,Gable,278,Normal,IDOTRR,TA,1Story,2,RM
201800,7,1820,2,TA,492,864,902,TA,Gd,1,8,1965,1988,288.0,1965.0,2,Unf,Attchd,TA,454,CBlock,,60,918,84,2,Gd,13700,IR1,Y,TA,SBrkr,Y,0,Gable,410,Normal,NAmes,TA,2Story,4,RL
218000,5,1437,2,Gd,528,1437,1437,Gd,Gd,2,6,1976,2004,0.0,1976.0,1,RFn,Attchd,TA,1157,CBlock,90.0,0,0,21,0,Gd,10768,IR1,Y,TA,SBrkr,Y,1,Gable,280,Normal,Veenker,TA,1Story,3,RL
179900,5,1265,2,TA,502,1219,1265,TA,Gd,2,6,1965,1999,0.0,1965.0,1,RFn,Attchd,Gd,633,PConc,85.0,0,0,92,0,Gd,9350,Reg,Y,TA,SBrkr,Y,0,Gable,586,Normal,NAmes,TA,SLvl,3,RL
230000,7,1314,2,Gd,626,1314,1314,Gd,Gd,2,6,2007,2008,166.0,2008.0,1,RFn,Attchd,Ex,904,PConc,34.0,172,0,62,0,No,5001,IR1,Y,TA,SBrkr,Y,1,Gable,410,Normal,NridgHt,TA,1Story,2,RL
235128,8,1580,3,Gd,830,1580,1580,Gd,Gd,2,7,2007,2008,186.0,2008.0,0,RFn,Attchd,Ex,0,PConc,92.0,0,0,24,0,No,11932,Reg,Y,TA,SBrkr,Y,0,Gable,1580,Partial,Somerst,TA,1Story,3,RL
185000,6,1876,2,Gd,540,901,943,TA,Gd,2,8,1974,1974,270.0,1974.0,1,RFn,Attchd,TA,442,CBlock,76.0,0,933,69,1,No,9120,Reg,Y,TA,SBrkr,Y,0,Hip,459,Normal,NWAmes,Gd,2Story,4,RL
146000,6,1456,2,TA,440,855,855,Gd,TA,2,7,1978,1978,0.0,1978.0,1,Unf,Attchd,Fa,311,CBlock,24.0,26,601,0,1,No,2280,Reg,Y,TA,SBrkr,Y,0,Gable,544,Normal,NPkVill,TA,2Story,3,RL
224000,6,1640,2,Gd,924,1296,1640,TA,Gd,1,7,1954,2006,72.0,1993.0,1,Unf,Detchd,Ex,728,CBlock,,108,0,0,0,No,14778,IR1,Y,TA,SBrkr,Y,1,Hip,568,Normal,Crawfor,TA,1Story,3,RL
129000,5,894,2,TA,450,894,894,Gd,TA,1,5,1968,1968,0.0,1968.0,1,Fin,Attchd,Gd,492,CBlock,109.0,0,0,0,0,No,8724,Reg,Y,TA,SBrkr,Y,0,Gable,402,Normal,Sawyer,TA,1Story,3,RL
108959,4,1258,2,TA,400,1198,1258,Gd,TA,0,6,1969,1969,0.0,1969.0,0,Unf,CarPort,TA,1198,CBlock,60.0,120,0,0,2,Av,12900,Reg,Y,TA,SBrkr,Y,2,Gable,0,Alloca,Sawyer,Fa,SFoyer,0,RL
194000,5,1432,2,TA,588,1360,1432,Gd,Gd,1,5,1978,1978,0.0,1978.0,1,Unf,Attchd,Ex,680,PConc,,168,0,180,1,Gd,16157,IR1,Y,TA,SBrkr,Y,1,Gable,289,Normal,Veenker,TA,SLvl,2,RL
233170,7,1502,2,Gd,644,1502,1502,Gd,Gd,2,7,2009,2009,268.0,2009.0,0,RFn,Attchd,Ex,0,PConc,79.0,0,0,114,0,No,9541,IR1,Y,TA,SBrkr,Y,0,Gable,1502,Partial,NridgHt,TA,1Story,3,RL
245350,8,1694,3,Gd,776,1694,1694,Gd,Gd,2,7,2008,2008,72.0,2008.0,0,RFn,Attchd,Ex,0,PConc,64.0,160,0,33,0,Av,10475,IR1,Y,TA,SBrkr,Y,0,Gable,1694,Normal,CollgCr,TA,1Story,3,RL
173000,6,1671,2,TA,472,959,959,Gd,TA,2,7,2000,2000,0.0,2000.0,1,Fin,Attchd,Ex,786,PConc,58.0,0,712,38,1,No,10852,IR1,Y,TA,SBrkr,Y,1,Gable,173,Normal,Gilbert,TA,2Story,3,RL
235000,6,2108,2,TA,540,1127,1236,TA,Gd,2,7,1935,1986,0.0,1935.0,2,Unf,Basment,Ex,626,CBlock,120.0,0,872,0,0,No,13728,Reg,Y,TA,SBrkr,Y,0,Hip,501,Normal,Edwards,TA,2Story,4,RL
625000,10,3627,3,Gd,807,1930,1831,Ex,Gd,3,10,1995,1996,1378.0,1995.0,1,Fin,Attchd,Ex,1387,PConc,118.0,361,1796,76,1,Gd,35760,IR1,Y,TA,SBrkr,Y,1,Hip,543,Normal,NoRidge,TA,2Story,4,RL
171000,6,1118,1,TA,358,1096,1118,TA,TA,1,6,1977,1977,0.0,1977.0,1,Fin,Attchd,TA,522,CBlock,76.0,203,0,0,0,Av,9880,Reg,Y,TA,SBrkr,Y,1,Gable,574,Normal,Mitchel,TA,SLvl,3,RL
163000,6,1261,2,TA,433,1261,1261,TA,TA,1,6,1958,1958,0.0,1958.0,1,RFn,Attchd,Ex,662,CBlock,76.0,0,0,0,0,No,9120,Reg,Y,TA,SBrkr,Y,1,Hip,599,Normal,NAmes,TA,1Story,3,RL
171900,7,1250,2,Gd,625,625,625,Gd,Gd,2,5,2006,2007,0.0,2006.0,0,Fin,Detchd,Ex,0,PConc,35.0,0,625,54,1,No,4017,IR1,Y,TA,SBrkr,Y,0,Gable,625,Normal,Somerst,TA,2Story,2,FV
200500,5,3086,0,TA,0,1598,1636,TA,Ex,3,12,1946,1994,0.0,,1,,,TA,152,CBlock,138.0,122,971,0,0,No,18030,IR1,Y,,SBrkr,Y,0,Gable,977,Normal,ClearCr,,1.5Fin,3,RL
239000,6,2345,2,TA,360,952,1170,Gd,TA,2,9,1932,1950,0.0,1932.0,1,Unf,Detchd,TA,503,BrkTil,80.0,0,1175,0,1,No,16560,IR1,Y,TA,SBrkr,Y,0,Gable,449,Normal,Crawfor,TA,2Story,4,RL
285000,8,2872,2,Gd,541,1683,2129,Gd,Gd,2,9,1992,2000,337.0,1992.0,1,Fin,Attchd,Ex,700,PConc,85.0,0,743,33,1,No,10678,Reg,Y,TA,SBrkr,Y,0,Hip,983,Normal,NoRidge,TA,1.5Fin,4,RL
119500,5,923,1,TA,264,876,923,TA,TA,1,5,1984,1985,0.0,1984.0,0,Unf,Attchd,TA,658,CBlock,37.0,362,0,0,0,No,6951,IR1,Y,TA,SBrkr,Y,1,Gable,218,Normal,Mitchel,TA,1Story,3,RL
115000,6,1224,1,TA,210,818,818,TA,TA,1,5,1926,2004,0.0,1926.0,0,Unf,Detchd,TA,468,CBlock,,0,406,0,0,No,3950,Reg,Y,TA,SBrkr,N,0,Gable,350,Normal,OldTown,TA,1.5Fin,3,RM
154900,5,1343,1,TA,186,731,820,TA,TA,1,7,1921,1950,0.0,1921.0,1,Unf,Detchd,Ex,0,BrkTil,54.0,192,523,0,1,No,7681,IR1,Y,TA,SBrkr,Y,0,Gable,731,Normal,Crawfor,Fa,1.5Fin,3,RL
93000,5,1124,0,TA,0,0,1124,,TA,1,5,1954,1954,0.0,,1,,,Gd,0,Slab,77.0,0,0,36,0,,8335,Reg,Y,,SBrkr,N,0,Gable,0,Normal,Edwards,,1Story,3,RL
250000,7,2514,2,TA,693,1216,1298,Gd,TA,2,8,1990,1991,0.0,1990.0,0,Fin,Attchd,Ex,1216,Wood,,0,1216,0,1,No,11170,IR2,Y,TA,SBrkr,Y,0,Gable,0,Normal,Timber,TA,2Story,4,RL
392500,8,1652,2,Ex,482,1600,1652,Ex,Gd,2,5,2008,2008,186.0,2008.0,1,Fin,Attchd,Ex,1480,PConc,64.0,162,0,53,0,Gd,5587,IR1,Y,TA,SBrkr,Y,1,Hip,120,Partial,Crawfor,TA,1Story,2,RM
745000,10,4476,3,Gd,813,2396,2411,Ex,Ex,3,10,1996,1996,0.0,1996.0,2,Fin,Attchd,Ex,2096,PConc,160.0,171,2065,78,1,Av,15623,IR1,Y,TA,SBrkr,Y,1,Hip,300,Abnorml,NoRidge,TA,2Story,4,RL
120000,5,1130,2,TA,720,1120,1130,TA,TA,1,5,1920,1950,0.0,1970.0,1,Unf,Detchd,Ex,821,BrkTil,60.0,229,0,0,0,No,10800,Reg,Y,TA,SBrkr,Y,1,Hip,299,Normal,OldTown,TA,1Story,2,RL
186700,5,1572,3,TA,995,1572,1572,TA,TA,1,5,1963,1963,226.0,1963.0,2,RFn,2Types,Gd,1159,CBlock,50.0,0,0,263,1,Gd,35133,Reg,Y,TA,SBrkr,Y,1,Hip,413,Normal,Timber,TA,1Story,3,RL
104900,5,1221,1,TA,392,784,949,TA,TA,1,7,1924,1950,0.0,1965.0,0,Unf,Attchd,Gd,392,BrkTil,60.0,0,272,0,0,No,9738,Reg,Y,TA,SBrkr,Y,1,Gable,392,Normal,Edwards,TA,1.5Fin,4,RL
95000,3,1699,2,TA,420,978,1014,Fa,TA,2,7,1900,1970,0.0,1920.0,0,Unf,CarPort,TA,440,CBlock,107.0,0,685,74,0,Mn,10615,IR1,Y,Fa,SBrkr,Y,1,Gable,538,Abnorml,OldTown,Fa,2Story,3,RL
262000,8,1624,3,Gd,757,1624,1624,Gd,Gd,2,5,1994,1995,0.0,1994.0,1,RFn,Attchd,Ex,1456,PConc,89.0,0,0,114,0,No,12461,Reg,Y,TA,SBrkr,Y,1,Gable,168,Normal,NoRidge,TA,1Story,2,RL
195000,7,1660,2,Gd,493,831,831,Gd,Gd,2,7,2002,2002,95.0,2002.0,0,RFn,Attchd,Ex,0,PConc,68.0,144,829,68,1,No,8935,IR1,Y,TA,SBrkr,Y,0,Gable,831,Normal,CollgCr,TA,2Story,3,RL
189000,7,1804,2,TA,442,994,1028,TA,Gd,2,7,1999,1999,0.0,1999.0,1,Fin,Attchd,Gd,0,PConc,60.0,140,776,60,1,No,7500,Reg,Y,TA,SBrkr,Y,0,Gable,994,Normal,Gilbert,TA,2Story,3,RL
168000,4,1622,4,TA,1356,1249,1622,TA,TA,1,7,1961,1975,149.0,1975.0,1,Fin,2Types,Ex,1159,CBlock,,439,0,0,0,Av,32463,Reg,Y,TA,SBrkr,Y,1,Gable,90,Normal,Mitchel,TA,1Story,3,RL
174000,8,1441,2,Gd,492,776,764,Gd,Gd,2,5,1999,2000,456.0,1999.0,0,Unf,Detchd,Ex,0,PConc,24.0,206,677,0,1,No,2645,Reg,Y,TA,SBrkr,Y,0,Gable,776,Normal,Somerst,TA,2Story,2,FV
125000,5,1472,1,TA,250,702,842,TA,Gd,1,6,1925,1994,0.0,1925.0,0,Unf,Detchd,Gd,0,PConc,60.0,0,630,0,0,Mn,9600,Reg,Y,Fa,SBrkr,P,0,Gambrel,702,Normal,OldTown,TA,1.5Fin,3,RM
165000,6,1224,2,TA,402,1224,1224,Ex,TA,2,5,1999,1999,425.0,1999.0,0,Fin,Attchd,Ex,883,PConc,,0,0,304,0,No,4500,Reg,Y,TA,SBrkr,Y,1,Hip,341,Normal,Mitchel,TA,1Story,2,RM
158000,6,1352,1,TA,299,663,663,TA,TA,1,7,1969,1969,143.0,1969.0,0,Fin,Attchd,TA,371,CBlock,80.0,379,689,36,1,No,9364,Reg,Y,TA,SBrkr,Y,0,Gable,292,Normal,Sawyer,TA,2Story,4,RL
176000,6,1456,2,TA,400,728,728,Gd,Gd,2,8,2005,2005,0.0,2005.0,0,Fin,Attchd,Ex,0,PConc,51.0,100,728,24,1,No,8029,IR1,Y,TA,SBrkr,Y,0,Gable,728,Normal,Gilbert,TA,2Story,3,RL
219210,7,1863,3,Gd,660,879,879,Gd,Gd,2,9,2006,2006,0.0,2006.0,1,Fin,BuiltIn,Ex,0,PConc,58.0,100,984,17,1,Av,14054,IR1,Y,TA,SBrkr,Y,0,Gable,879,Partial,Gilbert,TA,2Story,4,RL
144000,7,1690,1,TA,225,815,815,TA,TA,1,7,1916,1950,0.0,1916.0,1,Unf,Detchd,Ex,0,BrkTil,65.0,0,875,0,0,No,8850,IR1,Y,TA,SBrkr,Y,0,Gable,815,Normal,OldTown,TA,2.5Unf,3,RM
178000,7,1212,2,Gd,573,1212,1212,Gd,Gd,2,6,2001,2001,0.0,2001.0,0,RFn,Attchd,Ex,0,PConc,70.0,356,0,0,0,No,9100,Reg,Y,TA,SBrkr,Y,0,Gable,1212,Normal,CollgCr,TA,1Story,3,RL
148000,4,1382,2,TA,459,1051,1382,TA,TA,1,6,1963,1979,51.0,1974.0,1,Unf,Attchd,Gd,547,CBlock,75.0,0,0,82,1,No,11235,Reg,Y,TA,SBrkr,Y,0,Gable,504,Normal,Sawyer,TA,1Story,3,RL
116050,4,864,1,TA,280,864,864,TA,TA,1,5,1970,1970,0.0,1972.0,0,Unf,Attchd,Gd,0,CBlock,71.0,0,0,0,0,No,9353,Reg,Y,TA,SBrkr,Y,0,Gable,864,Abnorml,NAmes,TA,1Story,3,RL
197900,7,1779,2,TA,546,866,866,Gd,Gd,2,6,1998,1998,0.0,1998.0,0,RFn,Attchd,Ex,0,PConc,80.0,198,913,36,1,Av,10400,Reg,Y,TA,SBrkr,Y,0,Gable,866,Normal,CollgCr,TA,2Story,3,RL
117000,5,1348,1,TA,216,884,884,TA,TA,1,5,1925,1997,0.0,1960.0,1,Unf,Detchd,Ex,0,BrkTil,50.0,0,464,0,0,No,6000,Reg,Y,TA,SBrkr,N,1,Gable,884,Normal,BrkSide,TA,1.5Fin,3,RM
213000,7,1630,2,Gd,451,1630,1630,Gd,Gd,2,6,2000,2001,171.0,2000.0,1,Unf,Attchd,Ex,0,PConc,75.0,74,0,234,0,No,9750,Reg,Y,TA,SBrkr,Y,0,Gable,1630,Normal,CollgCr,TA,1Story,3,RL
153500,5,1074,2,TA,495,1056,1074,Gd,TA,1,6,1975,1975,0.0,1975.0,0,RFn,Attchd,Ex,788,CBlock,78.0,0,0,88,1,No,10140,Reg,Y,TA,SBrkr,Y,1,Gable,268,Normal,NWAmes,TA,1Story,3,RL
271900,7,2196,3,Gd,701,2158,2196,Gd,Gd,2,7,1990,1991,234.0,1990.0,1,RFn,Attchd,Gd,485,CBlock,90.0,84,0,70,0,Mn,14684,IR1,Y,TA,SBrkr,Y,0,Hip,1496,Normal,SawyerW,TA,1Story,3,RL
107000,4,1056,1,TA,384,1056,1056,TA,TA,1,5,1966,1966,0.0,1966.0,0,Unf,Detchd,TA,1056,CBlock,,0,0,42,0,No,8900,Reg,Y,TA,SBrkr,Y,1,Gable,0,Normal,SawyerW,TA,1Story,2,RH
200000,6,1700,2,Gd,544,1682,1700,Gd,Gd,2,7,2003,2003,120.0,2003.0,0,RFn,Attchd,Ex,340,PConc,70.0,192,0,23,0,Av,9135,Reg,Y,TA,SBrkr,Y,1,Gable,1342,Normal,CollgCr,TA,1Story,3,RL
140000,5,1283,2,TA,506,931,1283,TA,TA,1,6,1962,1980,0.0,1980.0,0,Unf,Detchd,TA,504,CBlock,70.0,0,0,0,0,No,7763,Reg,Y,TA,SBrkr,Y,1,Gable,319,Normal,NAmes,TA,1Story,3,RL
290000,8,1660,2,Gd,500,1660,1660,Ex,Gd,2,8,2006,2006,420.0,2006.0,1,RFn,Attchd,Ex,1220,PConc,85.0,322,0,50,0,Mn,10182,IR1,Y,TA,SBrkr,Y,1,Hip,440,Partial,Somerst,TA,1Story,3,RL
189000,6,1845,2,Gd,462,1055,1055,Gd,Gd,2,8,1992,1992,0.0,1992.0,1,RFn,Attchd,Ex,0,PConc,70.0,635,790,104,1,No,11218,Reg,Y,TA,SBrkr,Y,0,Gable,1055,Normal,SawyerW,TA,2Story,3,RL
164000,8,1752,2,Gd,492,559,1080,Gd,TA,2,8,1988,2005,0.0,1988.0,0,RFn,Basment,Gd,427,Wood,152.0,325,672,12,0,Av,12134,IR1,Y,TA,SBrkr,Y,0,Gable,132,Normal,Gilbert,TA,1.5Fin,4,RL
113000,4,672,1,TA,234,672,672,TA,TA,1,4,1941,1950,0.0,1941.0,0,Unf,Attchd,TA,344,CBlock,50.0,0,0,113,0,No,9340,Reg,Y,TA,SBrkr,N,1,Hip,328,Normal,Edwards,TA,1Story,2,RL
145000,4,960,1,TA,364,648,960,TA,TA,0,3,1965,2001,0.0,1965.0,0,Unf,Attchd,Ex,648,CBlock,,88,0,0,0,Av,10246,IR1,Y,TA,SBrkr,Y,1,Gable,0,Normal,Sawyer,TA,SLvl,0,RL
134500,5,999,1,TA,300,925,999,TA,TA,1,6,1962,1962,0.0,1962.0,0,Unf,Attchd,TA,784,CBlock,69.0,150,0,72,0,Av,10205,IR1,Y,TA,SBrkr,Y,1,Gable,141,Normal,NAmes,TA,SFoyer,3,RL
125000,5,894,1,TA,384,894,894,TA,TA,1,5,1966,1966,0.0,1966.0,0,RFn,Detchd,TA,180,CBlock,99.0,0,0,0,0,No,7094,IR1,Y,TA,SBrkr,Y,0,Gable,340,Normal,Sawyer,TA,1Story,3,RL
112000,6,1902,2,TA,539,0,1318,,TA,2,8,1978,1978,0.0,1978.0,0,Unf,Attchd,TA,0,Slab,68.0,0,584,0,0,,8930,Reg,Y,TA,SBrkr,Y,0,Gable,0,Normal,Sawyer,TA,1.5Fin,4,RM
229456,8,1314,2,Gd,552,1300,1314,Gd,Gd,2,6,2009,2009,72.0,2009.0,0,RFn,Attchd,Ex,936,PConc,72.0,135,0,112,0,Mn,8640,Reg,Y,TA,SBrkr,Y,1,Gable,364,Partial,Somerst,TA,1Story,3,FV
80500,4,912,0,TA,0,0,672,,TA,1,3,1947,1950,0.0,,0,,,Gd,0,Slab,52.0,0,240,0,0,,6240,Reg,N,,SBrkr,N,0,Gable,0,Normal,BrkSide,,1.5Fin,2,RM
91500,6,1218,0,TA,0,672,672,TA,TA,1,7,1971,1971,236.0,,0,,,TA,0,CBlock,21.0,201,546,0,1,No,1680,Reg,Y,,SBrkr,N,0,Gable,672,Abnorml,BrDale,,2Story,3,RM
